article_link,headline,classes
https://entertainment.theonion.com/nuclear-bomb-de...,rahul gandhi garibi hatao modi lakh everi bank account,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,muslim depend polit parti develop stop gain educ job peopl stop cri everi failur ifyou think thatal parti enemi muslim thenwhat suggest choos modi,2
https://www.huffingtonpost.com/entry/barcelona-ref...,realli histori opp get fear imag pictur biographi narendra modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,know modi last year need noth ideal noth rather one dont wast time play modi strongest turf,1
https://entertainment.theonion.com/nuclear-bomb-de...,ashwin stump batsman striker end mainstream,0
https://www.huffingtonpost.com/entry/barcelona-ref...,watch sadak sansad despit gst setback surat trader stand firm modi wire,2
https://entertainment.theonion.com/nuclear-bomb-de...,sir yet get lakh howev far better modi promis,1
https://entertainment.theonion.com/nuclear-bomb-de...,nda govern last year govt head narendra modi introduc dbt bank besid subsidi food fertil kerosen ministri hand subsidi poor dbt enabl aadhaar,2
https://entertainment.theonion.com/nuclear-bomb-de...,situat controlledvot modial onei also sikar,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bjp top bestgreat modi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,modi slap watch video,0
https://entertainment.theonion.com/nuclear-bomb-de...,think modi give farmer waiver amount pocket tax,0
https://entertainment.theonion.com/nuclear-bomb-de...,sir bjp mock possibl contest south india challeng modi gut call indian prime minist come contest kerala,0
https://entertainment.theonion.com/nuclear-bomb-de...,sinc dont believ modi made promis enquir decid amount promis mere express frustrat black money abroad rahulji promu languag understand wish best implement,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,british year modi shown year say nirav modi loot bank empti farman,2
https://www.huffingtonpost.com/entry/barcelona-ref...,modi new scheme farmer accept modi failur address farm crisi,2
https://entertainment.theonion.com/nuclear-bomb-de...,wish india swabhiman modi govt one remain poor unless lazi,2
https://entertainment.theonion.com/nuclear-bomb-de...,forc modi match get accus anti poorfarm hope reduc seat non modi front prop cong pull month forc elect hope cong win combin attack indian economi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,love love kaftan doest discriin fat slim bulki fit perfectli,1
https://www.huffingtonpost.com/entry/barcelona-ref...,ban movi denegr hindu sentiment take away employmentcut economi blahblah biopic terroristnaxalmost wlc ban indira movi ban sonia book ban truth abt gandi cldnt ban modi around thd world ban modi biopic,2
https://entertainment.theonion.com/nuclear-bomb-de...,india back track corrupt babu cultur doubt modi rais benchmark govern scam free govt,1
https://entertainment.theonion.com/nuclear-bomb-de...,mad modi girl,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi work hard skill provid need financ provid rahul work give free money remain poor need come back next elect ask vote bring back power garibi hatao,2
https://www.huffingtonpost.com/entry/barcelona-ref...,offcours mean elect gimmick modi hahah kyu mirchi lagi,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi shadow also send shiver spine everi corrupt politician india,2
https://entertainment.theonion.com/nuclear-bomb-de...,need modi total ruin one insid good,1
https://www.huffingtonpost.com/entry/barcelona-ref...,dear dodo despit scheme modi govt sky fallen fiscal deficit importantli inflat contain past year,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi cancel program use time think counter scheme,0
https://entertainment.theonion.com/nuclear-bomb-de...,newyork time intern news paper cover gujrat massacr modi involv whether like ban mani countri includ europ speak least read,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,way modi insurancebas hospitalfocuss heath reform make india free,1
https://www.huffingtonpost.com/entry/barcelona-ref...,jo buttler run respect also modi support,0
https://entertainment.theonion.com/nuclear-bomb-de...,couldv fought least war still face loss weve face year said year back replac modi bjp sink like boat,2
https://entertainment.theonion.com/nuclear-bomb-de...,woow great refer lot friend search job,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,want distribut poverti cultiv peopl depend scheme india vote modi develop self respect,1
https://www.huffingtonpost.com/entry/barcelona-ref...,way care tell plan consid modi plan attack pakistan toe teja truck near border throw missil via catapult curiou that,0
https://entertainment.theonion.com/nuclear-bomb-de...,assembl elect baromet sadanand gowda gonna lose rememb modi wave time,0
https://entertainment.theonion.com/nuclear-bomb-de...,india biggest scam lolnow peopl expect atleast lakh modi pleas save india,0
https://www.huffingtonpost.com/entry/barcelona-ref...,natur shouldnt allow film releas till elect level play field,1
https://entertainment.theonion.com/nuclear-bomb-de...,dont surpris suddenli see new attack pakistan kyuki modi khatr mein hein,1
https://entertainment.theonion.com/nuclear-bomb-de...,sir pleas rephras said modi done noth poor peopl,2
https://www.huffingtonpost.com/entry/barcelona-ref...,cong betray also betray form polit noth wrong prioriti oust modi achiev whatev betray want even karnataka betray happen sooner later,2
https://entertainment.theonion.com/nuclear-bomb-de...,didnt expect sir alway target dmk roll parti mani corupt admk modi govern open mouth dont know,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,listen modi speech interest observ,1
https://www.huffingtonpost.com/entry/barcelona-ref...,would like becom financ minist india modi sarkar second term,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi wave go predict bjp channel wish modi would dare enough take kanhaiya kumar begusarai least justifi bhakt call akela sher,2
https://entertainment.theonion.com/nuclear-bomb-de...,request muslim pleas vote modi everyon pleas believ true hindu true hindu discrimin valu religion,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,one delhi courag say prime minist lie via,0
https://www.huffingtonpost.com/entry/barcelona-ref...,thank godmodi includ cmaab cma krke bhi chokidar lgay naam aag,1
https://entertainment.theonion.com/nuclear-bomb-de...,want know who go london favor nirav modi,0
https://entertainment.theonion.com/nuclear-bomb-de...,congress think fool dont even complet promis past rahul gandhi say congress parti come throne give amount rs per year god modi given rs per year,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,hahaha piss drinker dream realiti yur militari yur modi ghani dont gut make bollywood movi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,modi scheme poor farmer suffer vagari natur loss due mani factor make sens nonsens,2
https://entertainment.theonion.com/nuclear-bomb-de...,see bjp bakt speak guess alway differ think chaiwala modi support oxford graduat imran khan,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi brought gst note ban collect money peopl start pay tax check number pappu increas tax collect,1
https://www.huffingtonpost.com/entry/barcelona-ref...,way modi accumul fund make lakh crore ambani adani modi mani,1
https://entertainment.theonion.com/nuclear-bomb-de...,elect modi bachao pratiyogita hai bjp liy governor speak favour shame democraci women bieng insult fake propaganda run fekslovakia univers social media,2
https://entertainment.theonion.com/nuclear-bomb-de...,person print vote modi marriag card get notic raga sit front media lie teeth absolut impract econom devast scheme wont noth,2
https://entertainment.theonion.com/nuclear-bomb-de...,chor famili chor parti gang congressi dacoit anyth stop unstopp modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,vote modi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,bhakt problem narendra modi mute lynch hate crime issu nation interest india mock troll malala comment two hindu girl kidnap forc convert islam pakistan,2
https://entertainment.theonion.com/nuclear-bomb-de...,congress problem releas modi biopic ironi ahead elect movi call firaaq releas gujarat riot show shadi face gujarat administr chief guest none rahul baba special screen,2
https://entertainment.theonion.com/nuclear-bomb-de...,big salut great man start non polit non benefici team serious work hard spread achiev modi across karnataka bjp win karnatakasur chakravarthi sir play import role,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,see proport reaction sam pitroda said kill civilan retali terrorist attack singl reaction bribe media comment sonia bjp mla inde reaction modi call jersi cow italian widow,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,never thought grandson indira prove countri congress noth sinc modi also tell,0
https://www.huffingtonpost.com/entry/barcelona-ref...,also studi show mnrega severli mismanag fund didnt reach recipi small contribut factor other like gdp growth,2
https://entertainment.theonion.com/nuclear-bomb-de...,rightli said sir modi taken tough fiscal decis help futur india cant afford kind jumla rahul modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,narendra modi futur countri,0
https://entertainment.theonion.com/nuclear-bomb-de…,centr state govt work togeth make india tbfree narendra modi via namo app,0
https://www.huffingtonpost.com/entry/versace-black...,contact investor broker modi,0
https://www.huffingtonpost.com/entry/roseanne-revi...,work hard make everi self respect indian capabl rahul gandhi rush grab power use debunk idea enslav popul univers basic incom idea that alreadi tri fail via,2
https://local.theonion.com/mom-starting-to-fear-so...,india need know believ aggress strong leader whose afraid make independ execut decis presid account level must norm need hour leader opp strongest contend modi,1
https://politics.theonion.com/boehner-just-wants-w...,even recov npa modi friend pay that way fund,0
https://www.huffingtonpost.com/entry/jk-rowling-wi...,true except good actor till came satan influenc destroy everyth that good poopoganda ditto,1
https://www.huffingtonpost.com/entry/advancing-the...,didnt understand modi need problem yr right,1
https://www.huffingtonpost.com/entry/how-meat-is-g...,feku foolish modi note iam proud heart hurt cheat broke still work properli soon realiz street monger,1
https://www.huffingtonpost.com/entry/boxed-college...,that given ministri modi,0
https://politics.theonion.com/top-snake-handler-le...,abt modi hatao,0
https://www.huffingtonpost.com/entry/fridays-morni...,chowkidar cant repli seeti whistl mouth sad part whistl blow modi modi,2
https://www.huffingtonpost.com/entry/airline-passe...,well idea right although implement unplan unintent mani ppl hate modi ppl black moneycorrupt forget led growth electron payment huge step mani ppl villag,1
